number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
46,0.5391849328383593,2025-10-16 19:46:30.002982,2025-10-16 19:46:30.639238,0 days 00:00:00.636256,0.7273383641065796,1.242625333957299,0.20666250173362313,7,2.9731571234593757,350,7.546008921219233,8.483102749217437,0.7620469339893609,COMPLETE
47,0.5339695904433274,2025-10-16 19:46:30.639652,2025-10-16 19:46:31.313769,0 days 00:00:00.674117,0.6634291901154155,1.898687996476864,0.06115328878092005,5,4.017369667561709,300,8.200319346252371,5.088584700195734,0.655429752879643,COMPLETE
48,0.5383227361342448,2025-10-16 19:46:31.314188,2025-10-16 19:46:31.897735,0 days 00:00:00.583547,0.6140374234390148,0.3205722344270472,0.03717104341917898,7,3.2443909605215446,150,9.578201639651272,6.662859248878147,0.5958382748191263,COMPLETE
49,0.5373171451021926,2025-10-16 19:46:31.898151,2025-10-16 19:46:33.086553,0 days 00:00:01.188402,0.6943292539393286,0.6841227716828248,0.01844821678850505,8,2.4009273064960235,250,4.951979028191093,9.333340992855609,0.6936384077652097,COMPLETE
50,0.533179296852566,2025-10-16 19:46:33.086953,2025-10-16 19:46:33.777421,0 days 00:00:00.690468,0.5795203554119172,1.459709048616494,0.09028710980004766,6,0.9824831412508921,300,6.079876215449337,4.170697793129312,0.6451576426248988,COMPLETE
51,0.5343828087242387,2025-10-16 19:46:33.777830,2025-10-16 19:46:34.781107,0 days 00:00:01.003277,0.5252360900643335,1.0131415830450843,0.046922146003306686,8,1.6234822951030403,300,6.8677554864068435,5.83422547921658,0.7209334897559099,COMPLETE
52,0.5305569228754965,2025-10-16 19:46:34.781512,2025-10-16 19:46:35.731539,0 days 00:00:00.950027,0.5612481036772705,1.214297396154838,0.05966399928072161,8,2.1919947408088714,350,5.496402384767801,5.4018225838537495,0.7138202634275819,COMPLETE
53,0.5306907817322993,2025-10-16 19:46:35.731968,2025-10-16 19:46:36.685340,0 days 00:00:00.953372,0.6041833290651388,1.2314435725179937,0.06320336737691072,8,2.3249349995310533,350,5.581567385499858,4.770296235023002,0.6789980686377227,COMPLETE
54,1.0782584939036772,2025-10-16 19:46:36.685757,2025-10-16 19:46:38.287418,0 days 00:00:01.601661,0.5577057740942258,1.2596485989713078,0.0010120875490933921,8,2.347968067886664,350,5.518211803280574,3.4630798470444275,0.7440333421932173,COMPLETE
55,0.5428362216240278,2025-10-16 19:46:38.287833,2025-10-16 19:46:38.853317,0 days 00:00:00.565484,0.6477296131649034,2.1397697193193697,0.2973752448263078,7,1.4405581827138825,400,4.537519019894371,4.846992873742079,0.7191668832951409,COMPLETE
