number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
73,0.22174250347116417,2025-10-16 23:41:14.036077,2025-10-16 23:41:15.295128,0 days 00:00:01.259051,0.7760052500875617,0.5953555553230439,0.03304385116216576,9,2.6918761071363417,500,0.8978890614528812,2.4291399281783694,0.9829611455234951,COMPLETE
74,0.2264335034897184,2025-10-16 23:41:15.295552,2025-10-16 23:41:16.565476,0 days 00:00:01.269924,0.7646707852986003,0.6034571077300157,0.033993234479661794,9,2.526808351117187,500,0.966748820926862,2.4548604826354112,0.615154149965102,COMPLETE
75,0.22444461086707534,2025-10-16 23:41:16.565891,2025-10-16 23:41:17.915994,0 days 00:00:01.350103,0.7669878478837291,0.5636859576284751,0.03447255070090783,10,2.4458788948394377,500,1.3546962439583314,2.379591763715419,0.5961200624915028,COMPLETE
76,0.22768428572261068,2025-10-16 23:41:17.916410,2025-10-16 23:41:19.283248,0 days 00:00:01.366838,0.7669139323854469,0.5552255603647515,0.030924352485925115,9,2.211485094396186,500,1.4109104757251485,2.232139872589031,0.5786606608942639,COMPLETE
77,0.21072280518896638,2025-10-16 23:41:19.283654,2025-10-16 23:41:21.567369,0 days 00:00:02.283715,0.7658027937388443,0.09612071018211754,0.037006422290351774,9,1.8263350338796909,500,1.66410035741706,2.307449542333877,0.6015412089913368,COMPLETE
78,0.2114134910482453,2025-10-16 23:41:21.567795,2025-10-16 23:41:24.152579,0 days 00:00:02.584784,0.7334529727091903,0.09401676004899273,0.031915812976398034,10,1.8063006071032492,500,2.2572489146579113,1.4087045113737071,0.6092509346864523,COMPLETE
79,0.20892013025785622,2025-10-16 23:41:24.152996,2025-10-16 23:41:27.255133,0 days 00:00:03.102137,0.7253291971057847,0.030020465332015592,0.030048959817931663,10,1.4130134822127165,500,2.264235816425863,1.3736266196538482,0.6003044692370707,COMPLETE
80,0.2094870342308642,2025-10-16 23:41:27.255539,2025-10-16 23:41:30.264449,0 days 00:00:03.008910,0.7252395564955323,0.04293661945311746,0.028968867188149963,10,1.2668100455529998,500,2.334842828759665,1.3583853219784254,0.6153042767594593,COMPLETE
81,0.20977038230687126,2025-10-16 23:41:30.264865,2025-10-16 23:41:32.894762,0 days 00:00:02.629897,0.7183922969476525,0.06880487575923899,0.038537490548494216,10,1.2770164108776658,500,2.3585388183343357,1.3313004489840554,0.6257844513277747,COMPLETE
82,0.21006435242743823,2025-10-16 23:41:32.895172,2025-10-16 23:41:35.664418,0 days 00:00:02.769246,0.7291455671344883,0.07821116476336377,0.02828882838249727,10,1.2816849355586335,500,2.358398304964778,1.5187344816143917,0.6544098413752215,COMPLETE
83,0.21478742381313598,2025-10-16 23:41:35.664830,2025-10-16 23:41:38.627539,0 days 00:00:02.962709,0.728142195270916,0.07227929729926685,0.01966230824945458,10,1.3406954534832798,500,2.9764493324345276,1.35740473038528,0.6542311494778487,COMPLETE
84,0.21641716912330855,2025-10-16 23:41:38.627955,2025-10-16 23:41:41.772463,0 days 00:00:03.144508,0.7267530953295223,0.026092912509066857,0.01867628060024174,10,1.1547355584551042,500,3.2385796568665675,1.3391827140897716,0.6537203236827609,COMPLETE
85,0.21702613393357484,2025-10-16 23:41:41.772869,2025-10-16 23:41:44.756348,0 days 00:00:02.983479,0.7240138946447983,0.07233066143682162,0.018564402881619462,10,1.1384912774034674,500,3.0689387193181723,1.2302356115147133,0.6396016623646884,COMPLETE
86,0.22575847418458728,2025-10-16 23:41:44.756759,2025-10-16 23:41:46.653245,0 days 00:00:01.896486,0.7072686473861088,0.2883215482060343,0.02803861891606944,10,0.5972924539674944,500,3.701215651821255,0.46038434363064185,0.6538211581175796,COMPLETE
87,0.2189264011978355,2025-10-16 23:41:46.653660,2025-10-16 23:41:48.121451,0 days 00:00:01.467791,0.7321324018327171,0.25832096195012677,0.04296803245124479,10,1.5865773173904323,500,2.379625905215814,1.551280930206777,0.7118400472207884,COMPLETE
88,0.2241430915890925,2025-10-16 23:41:48.121874,2025-10-16 23:41:50.399486,0 days 00:00:02.277612,0.6602024613195032,0.2195166596303363,0.02011391521047227,10,1.061863868946138,450,3.1054390306949315,0.7400626228641038,0.6175338733136946,COMPLETE
89,0.2267833734738558,2025-10-16 23:41:50.399911,2025-10-16 23:41:51.495584,0 days 00:00:01.095673,0.7115105515046518,0.36740162718113456,0.06730469332932214,10,1.9215178087635647,500,2.652264003976076,1.7488221467674028,0.6846982610663637,COMPLETE
90,0.2317662086811224,2025-10-16 23:41:51.495990,2025-10-16 23:41:54.498708,0 days 00:00:03.002718,0.6824681283291683,0.013643630551101023,0.010661690122355766,10,1.3533866863697277,450,2.233286875798608,1.3660606687423897,0.5475916836597438,COMPLETE
91,0.21699180087957268,2025-10-16 23:41:54.499106,2025-10-16 23:41:57.312262,0 days 00:00:02.813156,0.7237708703443468,0.11829053348261276,0.01930380020427834,10,1.043034768208214,500,3.0184070813602437,1.135433967118615,0.6453837138546514,COMPLETE
92,0.21050900630077982,2025-10-16 23:41:57.312675,2025-10-16 23:41:59.616518,0 days 00:00:02.303843,0.7451354203999045,0.1659915288832023,0.026358224555580786,10,1.8016219274431455,500,1.7228561822219852,1.1887882301164405,0.6367433038278278,COMPLETE
93,0.22172162839756426,2025-10-16 23:41:59.616920,2025-10-16 23:42:01.289383,0 days 00:00:01.672463,0.7381625960414059,0.41254586221320233,0.027803074916073655,10,1.784426865023945,500,1.7188913854716943,0.8365114537696178,0.6262370686286717,COMPLETE
94,0.21706556732719123,2025-10-16 23:42:01.289794,2025-10-16 23:42:03.060759,0 days 00:00:01.770965,0.6914386241099664,0.15617712637070405,0.0493013840992263,10,1.311154631528582,500,2.145374043946265,1.9289275174167964,0.5979891497503909,COMPLETE
95,0.21984485409045249,2025-10-16 23:42:03.061174,2025-10-16 23:42:06.131560,0 days 00:00:03.070386,0.7539533879000719,0.016354511220417426,0.014943701307874606,10,0.8338189088837414,450,3.4117517780038353,0.4535466132103254,0.6678630475571943,COMPLETE
96,0.233944823945625,2025-10-16 23:42:06.131979,2025-10-16 23:42:07.311422,0 days 00:00:01.179443,0.7866443996021955,0.739877469503349,0.040799445881773526,10,1.6427841577872548,500,2.880197122522323,1.4833241760340496,0.598570187567924,COMPLETE
