number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
79,0.532920375083811,2025-10-16 20:51:55.153596,2025-10-16 20:51:57.099306,0 days 00:00:01.945710,0.8801892414464277,0.3111251187180474,0.04543748779931576,8,8.278918735683163,450,6.633888914441544,4.155764553377772,0.5856372965975611,COMPLETE
80,0.5294140157164722,2025-10-16 20:51:57.099722,2025-10-16 20:51:58.925170,0 days 00:00:01.825448,0.9486974736544325,0.4843251503011557,0.03724837273901927,7,8.960000913815154,500,8.020977399403584,7.316844655591391,0.5006992536591415,COMPLETE
81,0.5303983589176549,2025-10-16 20:51:58.925592,2025-10-16 20:52:00.759838,0 days 00:00:01.834246,0.9943624501219481,0.4591330995686308,0.03458788487757966,7,9.094432957785795,500,8.130167808433635,7.463785610452744,0.501993734293172,COMPLETE
82,0.5310946281999893,2025-10-16 20:52:00.760262,2025-10-16 20:52:02.441677,0 days 00:00:01.681415,0.9739545623119609,0.7648113708969497,0.06149155612551673,7,9.040068337135388,500,8.120357393871052,7.694607655379521,0.5017779233991667,COMPLETE
83,0.529731811031136,2025-10-16 20:52:02.442088,2025-10-16 20:52:04.262517,0 days 00:00:01.820429,0.991840135124344,0.4618816203118473,0.036659460482034695,7,9.097410261038139,500,7.661707756584089,7.378601818140796,0.5123792930896238,COMPLETE
84,0.5324684825582573,2025-10-16 20:52:04.262944,2025-10-16 20:52:06.280077,0 days 00:00:02.017133,0.9992701252557744,0.46672339950887604,0.01874341366386369,8,8.577310596970428,450,7.5369674751143325,8.17062457362103,0.5132475408984277,COMPLETE
85,0.5327472580546074,2025-10-16 20:52:06.280499,2025-10-16 20:52:08.159582,0 days 00:00:01.879083,0.959616820879402,0.54790151033032,0.016200094319112006,7,8.086529973493791,500,6.193172436574244,7.31795074124934,0.5319956173180528,COMPLETE
86,0.5311117224600255,2025-10-16 20:52:08.160005,2025-10-16 20:52:09.707172,0 days 00:00:01.547167,0.9524486555609333,0.10115812105362948,0.030104982983122894,6,7.6507707409352115,500,8.67262306801904,9.13007118296266,0.5148810835756494,COMPLETE
87,0.5298771479750981,2025-10-16 20:52:09.707598,2025-10-16 20:52:11.268230,0 days 00:00:01.560632,0.9815469212693285,0.9810133299207238,0.039836597808494315,7,8.914971125789178,450,7.031288791155202,9.933170682900098,0.5010563307037983,COMPLETE
88,0.5295675142864358,2025-10-16 20:52:11.268650,2025-10-16 20:52:12.966009,0 days 00:00:01.697359,0.9998174803364906,1.0518875135086734,0.03680387341897584,8,9.032536112354167,450,6.7770722074592955,8.404289456354615,0.5086260482500173,COMPLETE
89,0.5306264516099356,2025-10-16 20:52:12.966436,2025-10-16 20:52:14.855895,0 days 00:00:01.889459,0.9424534278852414,0.9644194271740333,0.021976984546519737,8,8.878822696995343,450,6.816046948525384,9.793990370581112,0.5334130944358089,COMPLETE
90,0.5314089505565938,2025-10-16 20:52:14.856314,2025-10-16 20:52:16.569086,0 days 00:00:01.712772,0.983658727396991,1.0290942121152649,0.037919400088386956,8,8.467808677463982,450,7.208879578074718,8.76828983774735,0.5136758193190639,COMPLETE
91,0.5296441440656399,2025-10-16 20:52:16.569501,2025-10-16 20:52:18.222099,0 days 00:00:01.652598,0.9932673565754261,0.8840945667518831,0.05467122779417872,7,9.084513485773813,500,7.686410895578488,9.580420418749688,0.50207864834344,COMPLETE
92,0.5320554884236697,2025-10-16 20:52:18.222515,2025-10-16 20:52:19.709293,0 days 00:00:01.486778,0.9715095682425187,0.8115471822625973,0.052885179672624405,6,8.241817588724674,500,7.6781439138203424,9.111433295164773,0.5003146998164454,COMPLETE
93,0.5310660181743602,2025-10-16 20:52:19.709705,2025-10-16 20:52:21.407528,0 days 00:00:01.697823,0.9345988940634042,1.1146401878021623,0.04221863848387558,8,9.728106437575418,500,6.180484320290578,9.560805458007707,0.5447267023644216,COMPLETE
94,0.5322893011085584,2025-10-16 20:52:21.407955,2025-10-16 20:52:22.762918,0 days 00:00:01.354963,0.9840925459595887,0.7908474228284423,0.05699410545729527,6,7.789608780986947,450,7.052007443585152,9.91680297268681,0.5241050181441239,COMPLETE
95,0.5369278196261495,2025-10-16 20:52:22.763333,2025-10-16 20:52:23.821774,0 days 00:00:01.058441,0.9236699560063609,4.38972174792324,0.029701641299139363,7,8.597023263083516,500,5.63809490833843,9.404247316519548,0.9641781384240404,COMPLETE
96,0.5312510471092933,2025-10-16 20:52:23.822225,2025-10-16 20:52:25.279543,0 days 00:00:01.457318,0.9660702928424149,0.9107289111642041,0.06847151351505952,7,8.903839624193782,450,7.531526163012922,8.579909173916617,0.5325029888380659,COMPLETE
97,0.532793487709953,2025-10-16 20:52:25.279949,2025-10-16 20:52:26.935570,0 days 00:00:01.655621,0.9805212026448514,0.6177377046275465,0.09076768780229684,7,9.516354564763061,500,7.894076236332248,7.889507668592904,0.5695174951700446,COMPLETE
98,0.5752114286854743,2025-10-16 20:52:26.935990,2025-10-16 20:52:27.295031,0 days 00:00:00.359041,0.9920855701272813,1.0705841388226163,0.02425325940059413,6,9.121674041471959,100,6.684825822784424,8.908032590555583,0.5146758429519879,COMPLETE
99,0.530951752943559,2025-10-16 20:52:27.295456,2025-10-16 20:52:28.644778,0 days 00:00:01.349322,0.9550988889929913,1.4657024713299274,0.03656658513910423,7,8.210458982122923,450,6.330570649435441,8.385618113576466,0.5461681595296797,COMPLETE
100,0.5354068733011094,2025-10-16 20:52:28.645203,2025-10-16 20:52:30.766830,0 days 00:00:02.121627,0.9459312870361197,0.3995938453456279,0.05076801412540071,8,8.522128498002582,500,7.418839294504273,9.361124992436778,0.5238177314740883,COMPLETE
101,0.5302031038490873,2025-10-16 20:52:30.767255,2025-10-16 20:52:32.590336,0 days 00:00:01.823081,0.9981372042078924,0.5904944254731233,0.03279341608278652,7,9.131504146172139,500,8.476791385620826,7.531387905563433,0.5007172206178412,COMPLETE
102,0.530225118934324,2025-10-16 20:52:32.590829,2025-10-16 20:52:34.356246,0 days 00:00:01.765417,0.9996128754479622,0.7546356551104071,0.041024568820014734,7,8.846340430699794,500,8.487051522851393,7.927579073221431,0.5102881371072978,COMPLETE
103,0.5323926398961241,2025-10-16 20:52:34.356666,2025-10-16 20:52:35.765845,0 days 00:00:01.409179,0.9670214510668406,1.177318504309317,0.04292103619608633,6,8.81664202481951,500,9.640052015106617,8.107989280506791,0.5072478950370365,COMPLETE
104,0.5309765310646246,2025-10-16 20:52:35.766266,2025-10-16 20:52:37.356861,0 days 00:00:01.590595,0.9911100375083437,0.9713522703223473,0.03188261271876764,7,7.987346919587707,450,7.999818152079158,7.350828529791298,0.537700843153215,COMPLETE
105,0.5300515833020556,2025-10-16 20:52:37.357267,2025-10-16 20:52:38.774540,0 days 00:00:01.417273,0.7205624850952498,0.758778661203592,0.06171879551931246,6,9.012518511062398,500,8.473131782346286,8.33231303272398,0.5148612027595818,COMPLETE
106,0.5291884496978502,2025-10-16 20:52:38.774950,2025-10-16 20:52:40.167609,0 days 00:00:01.392659,0.7210188847429371,0.8605958125669302,0.06090562381678702,6,9.793616403604592,500,8.813822978848792,8.358061677693492,0.520458293140837,COMPLETE
107,0.5311431908570191,2025-10-16 20:52:40.168027,2025-10-16 20:52:41.227777,0 days 00:00:01.059750,0.7337519868029775,1.3209249417045235,0.07356493098194117,6,9.98147682724105,450,8.665038415617751,8.339023027366721,0.524659858231877,COMPLETE
